julian_date,date,time,x,y,z,vx,vy,vz,range,radial_velocity
2460182.494814815,2023-Aug-25,23:52:32,-52159.82103844463,-369565.6293138099,-27641.76046050392,1.043628966143209,15.046553790920491,9.425817571966475,374250.5420466759,13.536025040859453
2460182.498287037,2023-Aug-25,23:57:32,-51846.713646198295,-369588.0707880185,-27655.88956200927,1.043753532345637,14.875405589712525,9.412982995706006,374230.2393075502,13.534291720649795
2460182.501759259,2023-Aug-26,00:02:32,-51533.56898894542,-369610.2555119145,-27669.99940517417,1.043877399466368,14.704220059596388,9.40013978571165,374209.9391777341,13.532545960156806
2460182.505231482,2023-Aug-26,00:07:32,-51220.38727645881,-369632.1834295894,-27684.08997705286,1.044000567183692,14.532997313577132,9.387287948623074,374189.6416758935,13.530787752215856
2460182.508703704,2023-Aug-26,00:12:32,-50907.168718607674,-369653.8544853039,-27698.161264709808,1.044123035176292,14.361737464769,9.374427491092,374169.3468207048,13.529017089676454
2460182.512175926,2023-Aug-26,00:17:32,-50593.9135253576,-369675.2686234889,-27712.213255219252,1.044244803123239,14.190440626395413,9.361558419782199,374149.0546308554,13.527233965402246
2460182.515648148,2023-Aug-26,00:22:32,-50280.621906770364,-369696.42578874493,-27726.24593566557,1.044365870703998,14.019106911788962,9.348680741369488,374128.765125043,13.52543837227107
2460182.519120371,2023-Aug-26,00:27:32,-49967.29407300383,-369717.3259258428,-27740.259293143186,1.044486237598429,13.847736434391402,9.335794462541752,374108.4783219764,13.523630303174967
2460182.522592593,2023-Aug-26,00:32:32,-49653.93023431191,-369737.9689797235,-27754.25331475637,1.044605903486784,13.676329307753656,9.32289958999895,374088.1942403751,13.521809751020227
2460182.526064815,2023-Aug-26,00:37:32,-49340.53060104431,-369758.3548954983,-27768.22798761966,1.044724868049713,13.504885645535786,9.309996130453113,374067.9128989686,13.519976708727459
2460182.529537037,2023-Aug-26,00:42:32,-49027.09538364652,-369778.4836184492,-27782.18329885756,1.044843130968259,13.333405561506984,9.297084090628363,374047.6343164975,13.518131169231525
2460182.533009259,2023-Aug-26,00:47:32,-48713.62479265965,-369798.3550940289,-27796.11923560478,1.044960691923865,13.161889169545576,9.284163477260899,374027.3585117129,13.516273125481712
2460182.536481482,2023-Aug-26,00:52:32,-48400.11903872031,-369817.9692678608,-27810.03578500598,1.045077550598372,12.990336583639012,9.271234297099026,374007.08550337655,13.51440257044163
2460182.539953704,2023-Aug-26,00:57:32,-48086.57833256051,-369837.3260857398,-27823.932934216053,1.045193706674019,12.818747917883824,9.258296556903145,373986.8153102607,13.512519497089334
2460182.543425926,2023-Aug-26,01:02:32,-47773.00288500753,-369856.42549363157,-27837.81067040005,1.045309159833446,12.647123286485662,9.245350263445776,373966.5479511479,13.510623898417325
2460182.546898148,2023-Aug-26,01:07:32,-47459.39290698376,-369875.2674376736,-27851.668980733142,1.045423909759693,12.47546280375925,9.232395423511548,373946.28344483173,13.508715767432552
2460182.550370371,2023-Aug-26,01:12:32,-47145.74860950668,-369893.85186417453,-27865.507852400748,1.045537956136204,12.303766584128386,9.219432043897221,373926.0218101154,13.506795097156553
2460182.553842593,2023-Aug-26,01:17:32,-46832.070203688636,-369912.1787196148,-27879.32727259843,1.045651298646825,12.132034742125915,9.206460131411676,373905.76306581317,13.504861880625374
2460182.557314815,2023-Aug-26,01:22:32,-46518.35790073675,-369930.24795064697,-27893.127228531972,1.045763936975806,11.96026739239375,9.193479692875933,373885.5072307501,13.502916110889624
2460182.560787037,2023-Aug-26,01:27:32,-46204.611911952845,-369948.0595040955,-27906.90770741744,1.045875870807801,11.788464649682826,9.180490735123156,373865.2543237607,13.500957781014556
2460182.564259259,2023-Aug-26,01:32:32,-45890.83244873326,-369965.613326957,-27920.66869648114,1.045987099827872,11.616626628853094,9.167493264998663,373845.0043636906,13.49898688408007
2460182.567731482,2023-Aug-26,01:37:32,-45577.019722568766,-369982.9093664005,-27934.410182959662,1.046097623721487,11.444753444873534,9.154487289359922,373824.7573693954,13.49700341318073
2460182.571203704,2023-Aug-26,01:42:32,-45263.17394504443,-369999.9475697675,-27948.13215409989,1.04620744217452,11.272845212822098,9.141472815076565,373804.5133597414,13.495007361425833
2460182.574675926,2023-Aug-26,01:47:32,-44949.29532783949,-370016.7278845725,-27961.834597159002,1.046316554873258,11.100902047885734,9.128449849030384,373784.27235360496,13.492998721939426
2460182.578148148,2023-Aug-26,01:52:32,-44635.384082727236,-370033.25025850243,-27975.51749940452,1.046424961504394,10.928924065360349,9.11541839811537,373764.0343698729,13.490977487860333
2460182.581620371,2023-Aug-26,01:57:32,-44321.44042157491,-370049.5146394175,-27989.180848114378,1.046532661755033,10.756911380650804,9.102378469237674,373743.7994274422,13.488943652342186
2460182.585092593,2023-Aug-26,02:02:32,-44007.464556343526,-370065.520975351,-28002.82463057675,1.046639655312693,10.584864109270907,9.089330069315634,373723.5675452201,13.486897208553485
2460182.588564815,2023-Aug-26,02:07:32,-43693.456699087794,-370081.2692145098,-28016.448834090283,1.046745941865302,10.412782366843366,9.076273205279808,373703.3387421241,13.484838149677588
2460182.592037037,2023-Aug-26,02:12:32,-43379.41706195602,-370096.7593052739,-28030.053445964,1.046851521101204,10.240666269099817,9.063207884072922,373683.113037082,13.482766468912788
2460182.595509259,2023-Aug-26,02:17:32,-43065.345857189874,-370111.9911961973,-28043.63845351736,1.046956392709157,10.068515931880778,9.050134112649932,373662.8904490317,13.48068215947232
